-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]


-10.5029606759 -7.0904891743 [83, 52, 36]
-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-14.7826268861 -2.48082028717 [78, 119, 75]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-16.1669856599 -1.12992182337 [89, 105, 131]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-15.6053632459 -2.09821532967 [52, 105, 103]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-10.5731867891 -7.20041621834 [52, 76, 29]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-18.1478411737 1.51632513856 [109, 93, 104]
-13.9882972758 -5.79307695656 [51, 94, 77]
-18.3302624578 2.30764941247 [105, 102, 112]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]


-16.9084652416 -0.925050351126 [131, 97, 97]
-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]


-16.9084652416 -0.925050351126 [131, 97, 97]
-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]


-16.9084652416 -0.925050351126 [131, 97, 97]
-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]


-16.9084652416 -0.925050351126 [131, 97, 97]
-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]


-16.9084652416 -0.925050351126 [131, 97, 97]
-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]


-16.9084652416 -0.925050351126 [131, 97, 97]
-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]


-16.9084652416 -0.925050351126 [131, 97, 97]
-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-9.7589829395 -7.96715148732 [59, 36, 78]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]


-16.9084652416 -0.925050351126 [131, 97, 97]
-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]


-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]
-17.0426275598 -1.53829554283 [108, 91, 82]


-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]
-17.0426275598 -1.53829554283 [108, 91, 82]


-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]
-17.0426275598 -1.53829554283 [108, 91, 82]


-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]
-17.0426275598 -1.53829554283 [108, 91, 82]


-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]
-17.0426275598 -1.53829554283 [108, 91, 82]


-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]
-17.0426275598 -1.53829554283 [108, 91, 82]


-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]
-17.0426275598 -1.53829554283 [108, 91, 82]


-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]
-17.0426275598 -1.53829554283 [108, 91, 82]


-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]
-17.0426275598 -1.53829554283 [108, 91, 82]


-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]
-17.0426275598 -1.53829554283 [108, 91, 82]


-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]
-17.0426275598 -1.53829554283 [108, 91, 82]


-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]
-17.0426275598 -1.53829554283 [108, 91, 82]


-13.9882972758 -5.79307695656 [51, 94, 77]
-16.5356462654 -5.5284062315 [82, 99, 80]
-12.2810062446 -7.27293812453 [176, 83, 80]
-18.4170491383 0.820422137577 [105, 95, 92]
-11.9764869662 -7.98911550637 [52, 132, 132]
-17.0426275598 -1.53829554283 [108, 91, 82]
-12.6698104576 -5.83762339886 [36, 75, 90]


