-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-26.9192 17.8492 [24, 26, 89, 44, 14, 38]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-27.0542 19.2967 [53, 42, 41, 1, 11, 35]


-18.3763 15.2863 [35, 5, 75, 21, 19, 38]
-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-26.9192 17.8492 [24, 26, 89, 44, 14, 38]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-27.0542 19.2967 [53, 42, 41, 1, 11, 35]


-18.3763 15.2863 [35, 5, 75, 21, 19, 38]
-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-26.9192 17.8492 [24, 26, 89, 44, 14, 38]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-27.0542 19.2967 [53, 42, 41, 1, 11, 35]


-18.3763 15.2863 [35, 5, 75, 21, 19, 38]
-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-26.9192 17.8492 [24, 26, 89, 44, 14, 38]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-27.0542 19.2967 [53, 42, 41, 1, 11, 35]


-18.3763 15.2863 [35, 5, 75, 21, 19, 38]
-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-26.9192 17.8492 [24, 26, 89, 44, 14, 38]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-27.0542 19.2967 [53, 42, 41, 1, 11, 35]


-18.3763 15.2863 [35, 5, 75, 21, 19, 38]
-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-26.9192 17.8492 [24, 26, 89, 44, 14, 38]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-27.0542 19.2967 [53, 42, 41, 1, 11, 35]


-18.3763 15.2863 [35, 5, 75, 21, 19, 38]
-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-26.9192 17.8492 [24, 26, 89, 44, 14, 38]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-27.0542 19.2967 [53, 42, 41, 1, 11, 35]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-29.3838 22.1263 [27, 14, 99, 15, 39, 55]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-29.3838 22.1263 [27, 14, 99, 15, 39, 55]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-29.3838 22.1263 [27, 14, 99, 15, 39, 55]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-29.3838 22.1263 [27, 14, 99, 15, 39, 55]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-35.8121 21.5146 [59, 56, 22, 16, 8, 23]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-35.8121 21.5146 [59, 56, 22, 16, 8, 23]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-35.8121 21.5146 [59, 56, 22, 16, 8, 23]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-35.8121 21.5146 [59, 56, 22, 16, 8, 23]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-35.8121 21.5146 [59, 56, 22, 16, 8, 23]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-35.8121 21.5146 [59, 56, 22, 16, 8, 23]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-35.8121 21.5146 [59, 56, 22, 16, 8, 23]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-35.8121 21.5146 [59, 56, 22, 16, 8, 23]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-35.8121 21.5146 [59, 56, 22, 16, 8, 23]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-35.8121 21.5146 [59, 56, 22, 16, 8, 23]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-35.8121 21.5146 [59, 56, 22, 16, 8, 23]
-53.9709 22.5709 [66, 17, 66, 36, 18, 32]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-35.8121 21.5146 [59, 56, 22, 16, 8, 23]
-53.9709 22.5709 [66, 17, 66, 36, 18, 32]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-53.9709 22.5709 [66, 17, 66, 36, 18, 32]
-37.3389 18.4689 [22, 43, 77, 6, 16, 42]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-53.9709 22.5709 [66, 17, 66, 36, 18, 32]
-37.3389 18.4689 [22, 43, 77, 6, 16, 42]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-29.2959 8.2459 [25, 31, 20, 5, 11, 18]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-53.9709 22.5709 [66, 17, 66, 36, 18, 32]
-37.3389 18.4689 [22, 43, 77, 6, 16, 42]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-38.0982 22.3607 [59, 31, 11, 4, 24, 55]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
-50.0989 22.3889 [14, 50, 98, 69, 9, 22]
-53.9709 22.5709 [66, 17, 66, 36, 18, 32]
-37.3389 18.4689 [22, 43, 77, 6, 16, 42]
-34.3456 7.8081 [22, 20, 53, 18, 1, 3]


-166.505 26.2475 [89, 27, 35, 2, 4, 15]
-100.2174 22.6374 [77, 21, 48, 14, 6, 24]
-180.2886 82.0711 [89, 22, 163, 1, 87, 119]
-169.4497 43.8322 [88, 24, 158, 5, 2, 43]
