0.0 2.8 [0, 1, 1, 0, 0, 0, 0, 4, 0, 3]
0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]

0.2 1.87888974491 [1, 2, 0, 1, 0, 0, 3, 0, 1, 1]
0.0 2.8 [0, 1, 1, 0, 0, 0, 0, 4, 0, 3]
0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]

0.2 1.87888974491 [1, 2, 0, 1, 0, 0, 3, 0, 1, 1]
0.0 2.8 [0, 1, 1, 0, 0, 0, 0, 4, 0, 3]
0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]

0.2 1.87888974491 [1, 2, 0, 1, 0, 0, 3, 0, 1, 1]
0.0 2.8 [0, 1, 1, 0, 0, 0, 0, 4, 0, 3]
0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]

0.2 1.87888974491 [1, 2, 0, 1, 0, 0, 3, 0, 1, 1]
0.0 2.8 [0, 1, 1, 0, 0, 0, 0, 4, 0, 3]
0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]

0.2 1.87888974491 [1, 2, 0, 1, 0, 0, 3, 0, 1, 1]
0.0 2.8 [0, 1, 1, 0, 0, 0, 0, 4, 0, 3]
0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]
0.8 0.6 [4, 1, 2, 0, 0, 0, 0, 0, 1, 0]

0.2 1.87888974491 [1, 2, 0, 1, 0, 0, 3, 0, 1, 1]
0.0 2.8 [0, 1, 1, 0, 0, 0, 0, 4, 0, 3]
0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]
0.8 0.6 [4, 1, 2, 0, 0, 0, 0, 0, 1, 0]

0.0 2.8 [0, 1, 1, 0, 0, 0, 0, 4, 0, 3]
0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]
0.8 0.6 [4, 1, 2, 0, 0, 0, 0, 0, 1, 0]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]

0.0 2.8 [0, 1, 1, 0, 0, 0, 0, 4, 0, 3]
0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]
0.8 0.6 [4, 1, 2, 0, 0, 0, 0, 0, 1, 0]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]

0.0 2.8 [0, 1, 1, 0, 0, 0, 0, 4, 0, 3]
0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]
0.8 0.6 [4, 1, 2, 0, 0, 0, 0, 0, 1, 0]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]

0.0 2.8 [0, 1, 1, 0, 0, 0, 0, 4, 0, 3]
0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]
0.8 0.6 [4, 1, 2, 0, 0, 0, 0, 0, 1, 0]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]

0.0 2.8 [0, 1, 1, 0, 0, 0, 0, 4, 0, 3]
0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]
0.8 0.6 [4, 1, 2, 0, 0, 0, 0, 0, 1, 0]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]

0.0 2.8 [0, 1, 1, 0, 0, 0, 0, 4, 0, 3]
0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.6 0.90455488499 [3, 2, 0, 0, 0, 0, 1, 0, 1, 1]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.760769515459 [3, 0, 0, 1, 0, 1, 0, 2, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.620204102887 [3, 0, 0, 0, 1, 0, 1, 1, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.8 0.468629150102 [4, 0, 0, 1, 0, 0, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.620204102887 [3, 0, 0, 0, 1, 0, 1, 1, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.620204102887 [3, 0, 0, 0, 1, 0, 1, 1, 0, 0]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.6 0.620204102887 [3, 0, 0, 0, 1, 0, 1, 1, 0, 0]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]

0.4 1.26191684804 [2, 2, 0, 1, 0, 0, 0, 0, 1, 2]
0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]

0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]
0.4 1.105572809 [2, 0, 0, 0, 2, 0, 0, 0, 2, 1]

0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]
0.4 1.105572809 [2, 0, 0, 0, 2, 0, 0, 0, 2, 1]

0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]
0.4 1.105572809 [2, 0, 0, 0, 2, 0, 0, 0, 2, 1]

0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]
0.4 1.105572809 [2, 0, 0, 0, 2, 0, 0, 0, 2, 1]

0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]
0.4 1.105572809 [2, 0, 0, 0, 2, 0, 0, 0, 2, 1]

0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]
0.4 1.105572809 [2, 0, 0, 0, 2, 0, 0, 0, 2, 1]

0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]
0.4 1.105572809 [2, 0, 0, 0, 2, 0, 0, 0, 2, 1]

0.2 1.36754446797 [1, 0, 0, 0, 0, 3, 0, 0, 1, 1]
0.0 1.6 [0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
0.8 0.341699475574 [4, 1, 0, 0, 0, 0, 0, 0, 1, 0]
0.6 0.483484861009 [3, 0, 0, 0, 0, 0, 2, 0, 0, 0]
