-1194.2838 116.5966 [177, 59, 23, 0, 172, 0]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-1096.0802 104.9562 [173, 1, 4, 124, 14, 4]
-561.9977 57.213 [134, 26, 4, 17, 13, 43]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-105.008 10.4592 [2, 0, 27, 8, 44, 4]
-571.9133 70.5761 [136, 4, 20, 123, 3, 2]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-1521.9778 259.5995 [193, 198, 168, 181, 1, 29]
-226.1078 48.629 [97, 14, 133, 1, 81, 10]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1550.8511 125.2011 [197, 65, 7, 3, 36, 50]


-1270.1475 118.33 [183, 39, 0, 95, 5, 67]
-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-111.6214 13.3439 [1, 1, 12, 6, 4, 59]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-561.9977 57.213 [134, 26, 4, 17, 13, 43]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-105.008 10.4592 [2, 0, 27, 8, 44, 4]
-571.9133 70.5761 [136, 4, 20, 123, 3, 2]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-226.1078 48.629 [97, 14, 133, 1, 81, 10]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1550.8511 125.2011 [197, 65, 7, 3, 36, 50]
-1362.7104 120.8152 [188, 2, 52, 102, 63, 12]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-1395.9471 113.1208 [189, 23, 16, 1, 94, 17]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-111.6214 13.3439 [1, 1, 12, 6, 4, 59]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-561.9977 57.213 [134, 26, 4, 17, 13, 43]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-105.008 10.4592 [2, 0, 27, 8, 44, 4]
-571.9133 70.5761 [136, 4, 20, 123, 3, 2]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-226.1078 48.629 [97, 14, 133, 1, 81, 10]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1550.8511 125.2011 [197, 65, 7, 3, 36, 50]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-1395.9471 113.1208 [189, 23, 16, 1, 94, 17]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-111.6214 13.3439 [1, 1, 12, 6, 4, 59]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-561.9977 57.213 [134, 26, 4, 17, 13, 43]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-105.008 10.4592 [2, 0, 27, 8, 44, 4]
-571.9133 70.5761 [136, 4, 20, 123, 3, 2]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-226.1078 48.629 [97, 14, 133, 1, 81, 10]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1550.8511 125.2011 [197, 65, 7, 3, 36, 50]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-1395.9471 113.1208 [189, 23, 16, 1, 94, 17]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-111.6214 13.3439 [1, 1, 12, 6, 4, 59]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-105.008 10.4592 [2, 0, 27, 8, 44, 4]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-226.1078 48.629 [97, 14, 133, 1, 81, 10]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1550.8511 125.2011 [197, 65, 7, 3, 36, 50]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-1395.9471 113.1208 [189, 23, 16, 1, 94, 17]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-111.6214 13.3439 [1, 1, 12, 6, 4, 59]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-105.008 10.4592 [2, 0, 27, 8, 44, 4]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1550.8511 125.2011 [197, 65, 7, 3, 36, 50]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-1395.9471 113.1208 [189, 23, 16, 1, 94, 17]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1550.8511 125.2011 [197, 65, 7, 3, 36, 50]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-1395.9471 113.1208 [189, 23, 16, 1, 94, 17]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-111.9365 8.8693 [0, 12, 9, 21, 28, 32]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1550.8511 125.2011 [197, 65, 7, 3, 36, 50]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-1395.9471 113.1208 [189, 23, 16, 1, 94, 17]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-111.9365 8.8693 [0, 12, 9, 21, 28, 32]
-1309.6481 106.1653 [184, 40, 106, 1, 4, 2]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-1395.9471 113.1208 [189, 23, 16, 1, 94, 17]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-111.9365 8.8693 [0, 12, 9, 21, 28, 32]
-1309.6481 106.1653 [184, 40, 106, 1, 4, 2]
-1562.1081 114.1706 [198, 9, 8, 20, 20, 1]
-1137.7382 101.531 [174, 5, 146, 13, 3, 0]
-701.7131 61.1484 [145, 5, 5, 1, 3, 1]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-1395.9471 113.1208 [189, 23, 16, 1, 94, 17]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-111.9365 8.8693 [0, 12, 9, 21, 28, 32]
-1309.6481 106.1653 [184, 40, 106, 1, 4, 2]
-1562.1081 114.1706 [198, 9, 8, 20, 20, 1]
-1137.7382 101.531 [174, 5, 146, 13, 3, 0]
-701.7131 61.1484 [145, 5, 5, 1, 3, 1]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-111.9365 8.8693 [0, 12, 9, 21, 28, 32]
-1309.6481 106.1653 [184, 40, 106, 1, 4, 2]
-1562.1081 114.1706 [198, 9, 8, 20, 20, 1]
-1137.7382 101.531 [174, 5, 146, 13, 3, 0]
-701.7131 61.1484 [145, 5, 5, 1, 3, 1]
-141.4769 26.2034 [86, 17, 4, 28, 31, 3]
-1403.4481 106.4306 [190, 22, 15, 53, 5, 3]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-111.9365 8.8693 [0, 12, 9, 21, 28, 32]
-1309.6481 106.1653 [184, 40, 106, 1, 4, 2]
-1562.1081 114.1706 [198, 9, 8, 20, 20, 1]
-1137.7382 101.531 [174, 5, 146, 13, 3, 0]
-701.7131 61.1484 [145, 5, 5, 1, 3, 1]
-141.4769 26.2034 [86, 17, 4, 28, 31, 3]
-1403.4481 106.4306 [190, 22, 15, 53, 5, 3]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-111.9365 8.8693 [0, 12, 9, 21, 28, 32]
-1309.6481 106.1653 [184, 40, 106, 1, 4, 2]
-1562.1081 114.1706 [198, 9, 8, 20, 20, 1]
-1137.7382 101.531 [174, 5, 146, 13, 3, 0]
-701.7131 61.1484 [145, 5, 5, 1, 3, 1]
-141.4769 26.2034 [86, 17, 4, 28, 31, 3]
-1403.4481 106.4306 [190, 22, 15, 53, 5, 3]
-107.6761 7.1161 [2, 0, 49, 7, 2, 8]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-111.9365 8.8693 [0, 12, 9, 21, 28, 32]
-1309.6481 106.1653 [184, 40, 106, 1, 4, 2]
-1562.1081 114.1706 [198, 9, 8, 20, 20, 1]
-1137.7382 101.531 [174, 5, 146, 13, 3, 0]
-701.7131 61.1484 [145, 5, 5, 1, 3, 1]
-141.4769 26.2034 [86, 17, 4, 28, 31, 3]
-1403.4481 106.4306 [190, 22, 15, 53, 5, 3]
-107.6761 7.1161 [2, 0, 49, 7, 2, 8]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-111.9365 8.8693 [0, 12, 9, 21, 28, 32]
-1309.6481 106.1653 [184, 40, 106, 1, 4, 2]
-1562.1081 114.1706 [198, 9, 8, 20, 20, 1]
-1137.7382 101.531 [174, 5, 146, 13, 3, 0]
-701.7131 61.1484 [145, 5, 5, 1, 3, 1]
-141.4769 26.2034 [86, 17, 4, 28, 31, 3]
-1403.4481 106.4306 [190, 22, 15, 53, 5, 3]
-107.6761 7.1161 [2, 0, 49, 7, 2, 8]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-111.9365 8.8693 [0, 12, 9, 21, 28, 32]
-1309.6481 106.1653 [184, 40, 106, 1, 4, 2]
-1562.1081 114.1706 [198, 9, 8, 20, 20, 1]
-1137.7382 101.531 [174, 5, 146, 13, 3, 0]
-701.7131 61.1484 [145, 5, 5, 1, 3, 1]
-141.4769 26.2034 [86, 17, 4, 28, 31, 3]
-1403.4481 106.4306 [190, 22, 15, 53, 5, 3]
-107.6761 7.1161 [2, 0, 49, 7, 2, 8]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-111.9365 8.8693 [0, 12, 9, 21, 28, 32]
-1309.6481 106.1653 [184, 40, 106, 1, 4, 2]
-1562.1081 114.1706 [198, 9, 8, 20, 20, 1]
-1137.7382 101.531 [174, 5, 146, 13, 3, 0]
-701.7131 61.1484 [145, 5, 5, 1, 3, 1]
-141.4769 26.2034 [86, 17, 4, 28, 31, 3]
-1403.4481 106.4306 [190, 22, 15, 53, 5, 3]
-107.6761 7.1161 [2, 0, 49, 7, 2, 8]
-258.9746 42.4966 [103, 4, 3, 21, 88, 2]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-111.9365 8.8693 [0, 12, 9, 21, 28, 32]
-1309.6481 106.1653 [184, 40, 106, 1, 4, 2]
-1562.1081 114.1706 [198, 9, 8, 20, 20, 1]
-1137.7382 101.531 [174, 5, 146, 13, 3, 0]
-701.7131 61.1484 [145, 5, 5, 1, 3, 1]
-141.4769 26.2034 [86, 17, 4, 28, 31, 3]
-1403.4481 106.4306 [190, 22, 15, 53, 5, 3]
-107.6761 7.1161 [2, 0, 49, 7, 2, 8]
-258.9746 42.4966 [103, 4, 3, 21, 88, 2]
-925.6609 74.4009 [161, 12, 6, 2, 1, 4]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-111.9365 8.8693 [0, 12, 9, 21, 28, 32]
-1309.6481 106.1653 [184, 40, 106, 1, 4, 2]
-1562.1081 114.1706 [198, 9, 8, 20, 20, 1]
-1137.7382 101.531 [174, 5, 146, 13, 3, 0]
-701.7131 61.1484 [145, 5, 5, 1, 3, 1]
-141.4769 26.2034 [86, 17, 4, 28, 31, 3]
-1403.4481 106.4306 [190, 22, 15, 53, 5, 3]
-107.6761 7.1161 [2, 0, 49, 7, 2, 8]
-258.9746 42.4966 [103, 4, 3, 21, 88, 2]
-925.6609 74.4009 [161, 12, 6, 2, 1, 4]
-1631.4058 253.4483 [199, 178, 34, 1, 30, 151]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
-576.4659 56.1684 [135, 9, 24, 7, 4, 31]
-69.6494 4.2494 [11, 10, 8, 1, 1, 12]
-340.971 43.1935 [113, 12, 10, 37, 4, 43]
-1309.6481 106.1653 [184, 40, 106, 1, 4, 2]
-1562.1081 114.1706 [198, 9, 8, 20, 20, 1]
-1137.7382 101.531 [174, 5, 146, 13, 3, 0]
-701.7131 61.1484 [145, 5, 5, 1, 3, 1]
-141.4769 26.2034 [86, 17, 4, 28, 31, 3]
-1403.4481 106.4306 [190, 22, 15, 53, 5, 3]
-258.9746 42.4966 [103, 4, 3, 21, 88, 2]
-925.6609 74.4009 [161, 12, 6, 2, 1, 4]
-1631.4058 253.4483 [199, 178, 34, 1, 30, 151]
-116.6253 6.7253 [0, 7, 49, 6, 0, 0]


-133.2537 24.3178 [84, 1, 4, 20, 17, 7]
-180.5003 30.8535 [91, 11, 76, 3, 14, 2]
-103.0417 6.165 [2, 33, 0, 10, 7, 1]
-999.1984 79.4484 [166, 14, 13, 16, 1, 2]
-549.2109 54.5334 [133, 0, 25, 26, 10, 1]
-100.7942 5.3167 [3, 34, 3, 3, 0, 7]
-519.795 49.7975 [130, 5, 20, 5, 0, 1]
-1210.2814 102.1914 [179, 9, 96, 50, 10, 2]
-1061.6277 89.5933 [170, 7, 1, 20, 38, 36]
